r_times,cdf,ref
0,0,0
1.82578,0,0
1.82578,0.0012919896640826874,0.0012903225806451613
2.313150282459502,0.0012919896640826874,0.0012903225806451613
2.313150282459502,0.002583979328165375,0.0025806451612903226
2.7620978081250076,0.002583979328165375,0.0025806451612903226
2.7620978081250076,0.003875968992248062,0.003870967741935484
3.4745778294555483,0.003875968992248062,0.003870967741935484
3.4745778294555483,0.00516795865633075,0.005161290322580645
3.8809387155190667,0.00516795865633075,0.005161290322580645
3.8809387155190667,0.006459948320413436,0.0064516129032258064
4.4558576425866825,0.006459948320413436,0.0064516129032258064
4.4558576425866825,0.007751937984496124,0.007741935483870968
6.043616361513335,0.007751937984496124,0.007741935483870968
6.043616361513335,0.00904392764857881,0.00903225806451613
8.914102556256992,0.00904392764857881,0.00903225806451613
8.914102556256992,0.0103359173126615,0.01032258064516129
9.251416358126676,0.0103359173126615,0.01032258064516129
9.251416358126676,0.011627906976744186,0.011612903225806452
10.058500516406447,0.011627906976744186,0.011612903225806452
10.058500516406447,0.012919896640826873,0.012903225806451613
11.013616387623806,0.012919896640826873,0.012903225806451613
11.013616387623806,0.014211886304909561,0.014193548387096775
12.0185749275225,0.014211886304909561,0.014193548387096775
12.0185749275225,0.015503875968992248,0.015483870967741935
14.008049160422452,0.015503875968992248,0.015483870967741935
14.008049160422452,0.016795865633074936,0.016774193548387096
15.060224339269851,0.016795865633074936,0.016774193548387096
15.060224339269851,0.01808785529715762,0.01806451612903226
16.68349518882479,0.01808785529715762,0.01806451612903226
16.68349518882479,0.01937984496124031,0.01935483870967742
18.25836483434636,0.01937984496124031,0.01935483870967742
18.25836483434636,0.020671834625323,0.02064516129032258
18.563281850261315,0.020671834625323,0.02064516129032258
18.563281850261315,0.021963824289405683,0.02193548387096774
19.06743473532493,0.021963824289405683,0.02193548387096774
19.06743473532493,0.023255813953488372,0.023225806451612905
20.05859476007098,0.023255813953488372,0.023225806451612905
20.05859476007098,0.02454780361757106,0.024516129032258065
20.653813496790825,0.02454780361757106,0.024516129032258065
20.653813496790825,0.025839793281653745,0.025806451612903226
21.073644240926562,0.025839793281653745,0.025806451612903226
21.073644240926562,0.027131782945736434,0.027096774193548386
22.01531758237455,0.027131782945736434,0.027096774193548386
22.01531758237455,0.028423772609819122,0.02838709677419355
22.77048462091787,0.028423772609819122,0.02838709677419355
22.77048462091787,0.029715762273901807,0.02967741935483871
23.29148576240724,0.029715762273901807,0.02967741935483871
23.29148576240724,0.031007751937984496,0.03096774193548387
25.174470228294254,0.031007751937984496,0.03096774193548387
25.174470228294254,0.03229974160206718,0.03225806451612903
25.88740940563728,0.03229974160206718,0.03225806451612903
25.88740940563728,0.03359173126614987,0.03354838709677419
26.11579314991296,0.03359173126614987,0.03354838709677419
26.11579314991296,0.03488372093023256,0.03483870967741935
26.859436243546526,0.03488372093023256,0.03483870967741935
26.859436243546526,0.03617571059431524,0.03612903225806452
27.98867396053079,0.03617571059431524,0.03612903225806452
27.98867396053079,0.037467700258397935,0.03741935483870968
28.2440001893126,0.037467700258397935,0.03741935483870968
28.2440001893126,0.03875968992248062,0.03870967741935484
28.427626207128732,0.03875968992248062,0.03870967741935484
28.427626207128732,0.040051679586563305,0.04
28.85822277604574,0.040051679586563305,0.04
28.85822277604574,0.041343669250646,0.04129032258064516
29.26274812494247,0.041343669250646,0.04129032258064516
29.26274812494247,0.04263565891472868,0.04258064516129032
29.654885892004316,0.04263565891472868,0.04258064516129032
29.654885892004316,0.04392764857881137,0.04387096774193548
30.248618930435054,0.04392764857881137,0.04387096774193548
30.248618930435054,0.04521963824289406,0.04516129032258064
32.97612801380401,0.04521963824289406,0.04516129032258064
32.97612801380401,0.046511627906976744,0.04645161290322581
34.01639210919509,0.046511627906976744,0.04645161290322581
34.01639210919509,0.04780361757105943,0.04774193548387097
34.67820395362976,0.04780361757105943,0.04774193548387097
34.67820395362976,0.04909560723514212,0.04903225806451613
35.64861131160449,0.04909560723514212,0.04903225806451613
35.64861131160449,0.050387596899224806,0.05032258064516129
37.611408152705415,0.050387596899224806,0.05032258064516129
37.611408152705415,0.05167958656330749,0.05161290322580645
38.40267313876294,0.05167958656330749,0.05161290322580645
38.40267313876294,0.05297157622739018,0.05290322580645161
39.909995791366924,0.05297157622739018,0.05290322580645161
39.909995791366924,0.05426356589147287,0.05419354838709677
40.5326757090178,0.05426356589147287,0.05419354838709677
40.5326757090178,0.05555555555555555,0.05548387096774193
44.98600541893687,0.05555555555555555,0.05548387096774193
44.98600541893687,0.056847545219638244,0.0567741935483871
45.696639132442264,0.056847545219638244,0.0567741935483871
45.696639132442264,0.05813953488372093,0.05806451612903226
46.84203407159264,0.05813953488372093,0.05806451612903226
46.84203407159264,0.059431524547803614,0.05935483870967742
47.085881920753486,0.059431524547803614,0.05935483870967742
47.085881920753486,0.060723514211886306,0.06064516129032258
49.19411581000322,0.060723514211886306,0.06064516129032258
49.19411581000322,0.06201550387596899,0.06193548387096774
51.14032962736776,0.06201550387596899,0.06193548387096774
51.14032962736776,0.06330749354005168,0.06322580645161291
51.638014446607706,0.06330749354005168,0.06322580645161291
51.638014446607706,0.06459948320413436,0.06451612903225806
52.141550233236266,0.06459948320413436,0.06451612903225806
52.141550233236266,0.06589147286821706,0.06580645161290323
54.2327476390605,0.06589147286821706,0.06580645161290323
54.2327476390605,0.06718346253229975,0.06709677419354838
54.450590656952954,0.06718346253229975,0.06709677419354838
54.450590656952954,0.06847545219638243,0.06838709677419355
54.988947043402774,0.06847545219638243,0.06838709677419355
54.988947043402774,0.06976744186046512,0.0696774193548387
55.82938581762299,0.06976744186046512,0.0696774193548387
55.82938581762299,0.0710594315245478,0.07096774193548387
56.03767085012788,0.0710594315245478,0.07096774193548387
56.03767085012788,0.07235142118863049,0.07225806451612904
56.77221985629981,0.07235142118863049,0.07225806451612904
56.77221985629981,0.07364341085271318,0.07354838709677419
57.025002407717494,0.07364341085271318,0.07354838709677419
57.025002407717494,0.07493540051679587,0.07483870967741936
57.516547863058676,0.07493540051679587,0.07483870967741936
57.516547863058676,0.07622739018087855,0.07612903225806451
58.45298809193304,0.07622739018087855,0.07612903225806451
