time,lambda
0,0.0425
1.0767276727672768,0.0425
2.1534553455345535,0.0425
3.2301830183018305,0.0425
4.306910691069107,0.0425
5.383638363836384,0.0425
6.460366036603661,0.0425
7.537093709370938,0.0425
8.613821382138214,0.0425
9.69054905490549,0.0425
10.767276727672767,0.0425
11.844004400440044,0.0425
12.920732073207322,0.0425
13.997459745974599,0.0425
15.074187418741875,0.0425
16.15091509150915,0.0425
17.22764276427643,0.0425
18.304370437043705,0.0425
19.38109810981098,0.0425
20.457825782578258,0.0425
21.534553455345534,0.0425
22.61128112811281,0.0425
23.688008800880088,0.0425
24.764736473647364,0.0425
25.841464146414644,0.0425
26.91819181918192,0.0425
27.994919491949197,0.0425
29.071647164716474,0.0425
30.14837483748375,0.0425
31.225102510251027,0.0425
32.3018301830183,0.0425
33.37855785578558,0.0425
34.45528552855286,0.0425
35.53201320132013,0.0425
36.60874087408741,0.04907141720092845
37.685468546854686,0.048957785962849006
38.76219621962196,0.0488461196066014
39.83892389238924,0.048736384155959725
40.915651565156516,0.04862854622220617
41.99237923792379,0.04852257299397194
43.06910691069107,0.048418432227253894
44.145834583458345,0.04831609223560383
45.22256225622562,0.04821552188048736
46.2992899289929,0.04811669056180953
47.376017601760175,0.0480195682086043
48.45274527452745,0.04792412526988493
49.52947294729473,0.047830332705652685
50.606200620062005,0.04773816197806092
51.68292829282929,0.04764758504273202
52.759655965596565,0.047558574340224466
53.83638363836384,0.04747110278764744
54.91311131113112,0.047385143770420426
55.989838983898395,0.04730067113417531
57.06656665666567,0.04721765917679852
58.14329432943295,0.04713608264061076
59.220022002200224,0.047055916704681934
60.2967496749675,0.046977136977279045
61.37347734773478,0.04689971948844459
62.450205020502054,0.04682364068270333
63.52693269326933,0.0467488774118952
64.6036603660366,0.046675406928132095
65.68038803880388,0.046603206876876475
66.75711571157116,0.04653225529013965
67.83384338433844,0.046462530579797684
68.91057105710571,0.04639401153102288
69.98729872987299,0.046326677295828796
71.06402640264027,0.04626050738672698
72.14075407540754,0.04619548167049331
73.21748174817482,0.04613158036204212
74.2942094209421,0.0460687840184063
75.37093709370937,0.0460070735328215
76.44766476647665,0.045946430128912544
77.52439243924393,0.045886835354980476
78.6011201120112,0.04582827107838832
79.67784778477848,0.04577071948004393
80.75457545754576,0.04571416304897828
81.83130313031303,0.04565858457701747
82.90803080308031,0.05215420276548912
83.98475847584758,0.05198726480075946
85.06148614861486,0.05182321348392244
86.13821382138214,0.05166199889981304
87.21494149414941,0.05150357199638632
88.29166916691669,0.05134788456979252
89.36839683968397,0.05119488924971036
90.44512451245124,0.05104453948493381
91.52185218521852,0.0508967895292082
92.5985798579858,0.05075159442731122
93.67530753075307,0.057226631573421186
94.75203520352035,0.0569719824882602
95.82876287628763,0.056721736728886925
96.9054905490549,0.05647581815413642
97.98221822182218,0.05623415193945701
99.05894589458946,0.05599666455414366
100.13567356735673,0.05576328373896524
101.21240124012401,0.05553393848417841
102.28912891289129,0.05530855900792188
