time,lambda
0,0.0579
0.654045404540454,0.0579
1.308090809080908,0.0579
1.962136213621362,0.0579
2.616181618161816,0.0579
3.27022702270227,0.0579
3.924272427242724,0.0579
4.578317831783178,0.0579
5.232363236323632,0.0579
5.8864086408640865,0.0579
6.54045404540454,0.0579
7.194499449944994,0.0579
7.848544854485448,0.0579
8.502590259025903,0.0579
9.156635663566355,0.0579
9.81068106810681,0.0579
10.464726472647264,0.0579
11.118771877187719,0.0579
11.772817281728173,0.0579
12.426862686268626,0.0579
13.08090809080908,0.0579
13.734953495349535,0.0579
14.388998899889987,0.0579
15.043044304430442,0.0579
15.697089708970896,0.0579
16.35113511351135,0.0579
17.005180518051805,0.0579
17.65922592259226,0.0579
18.31327132713271,0.0579
18.967316731673165,0.0579
19.62136213621362,0.0579
20.275407540754074,0.0579
20.92945294529453,0.0579
21.583498349834983,0.0579
22.237543754375437,0.0579
22.89158915891589,0.0579
23.545634563456346,0.0579
24.199679967996797,0.0579
24.85372537253725,0.0579
25.507770777077706,0.0579
26.16181618161816,0.0579
26.815861586158615,0.0579
27.46990699069907,0.0579
28.123952395239524,0.0579
28.777997799779975,0.0579
29.43204320432043,0.0579
30.086088608860884,0.0579
30.740134013401338,0.0579
31.394179417941793,0.0579
32.04822482248225,0.0971208339413578
32.7022702270227,0.09573503731711809
33.356315631563156,0.09439820528875173
34.01036103610361,0.0931086077815803
34.664406440644065,0.09186457584995827
35.31845184518452,0.09066449951739022
35.972497249724974,0.08950682569296335
36.62654265426542,0.08839005616139932
37.280588058805876,0.08731274564412367
37.93463346334633,0.0862734999288441
38.588678867886784,0.08527097406521641
39.24272427242724,0.08430387062426352
39.89676967696769,0.08337093801929454
40.55081508150815,0.08247096888615135
41.2048604860486,0.08160279852068593
41.85890589058906,0.0807653033714468
42.51295129512951,0.07995739958562356
43.166996699669966,0.07917804160636777
43.82104210421042,0.07842622081967504
44.475087508750875,0.11643546270686397
45.12913291329133,0.11436721890718425
45.78317831783178,0.15087695794845962
46.43722372237224,0.14759178673946133
47.09126912691269,0.14442269106262243
47.74531453145314,0.1413655696007486
48.399359935993594,0.13841646594920706
49.05340534053405,0.1355715634957061
49.7074507450745,0.1328271804809873
50.36149614961496,0.13017976523403968
51.01554155415541,0.12762589157566884
51.66958695869587,0.12516225438447248
52.32363236323632,0.12278566531948415
52.977677767776775,0.12049304869394956
53.63172317231723,0.11828143749489549
54.285768576857684,0.11614796954334
54.93981398139814,0.11408988379017451
55.59385938593859,0.11210451674292428
56.24790479047905,0.11018929901876265
56.9019501950195,0.14723237582188947
57.55599559955995,0.18285117244810242
