time,lambda
0,0.0521
0.5443844384438444,0.0521
1.0887688768876889,0.0521
1.6331533153315334,0.0521
2.1775377537753777,0.0521
2.721922192219222,0.0521
3.266306630663067,0.0521
3.810691069106911,0.0521
4.3550755075507555,0.0521
4.8994599459946,0.0521
5.443844384438444,0.0521
5.988228822882289,0.0521
6.532613261326134,0.0521
7.0769976997699775,0.0521
7.621382138213822,0.0521
8.165766576657667,0.0521
8.710151015101511,0.0521
9.254535453545355,0.0521
9.7989198919892,0.0521
10.343304330433044,0.0521
10.887688768876888,0.0521
11.432073207320734,0.0521
11.976457645764578,0.0521
12.520842084208422,0.0521
13.065226522652267,0.05889478723624045
13.609610961096111,0.058846135758371935
14.153995399539955,0.058797832630822056
14.698379837983799,0.05874987535936145
15.242764276427645,0.05870226146761973
15.787148714871488,0.058654988496957626
16.331533153315334,0.058608054006340005
16.875917591759176,0.05856145557220982
17.420302030203022,0.05851519078836301
17.964686468646867,0.058469257265824186
18.50907090709071,0.05842365263272333
19.053455345534555,0.058378374534173286
19.5978397839784,0.05833342063214815
20.142224222422243,0.05828878860536259
20.68660866086609,0.058244476149151916
21.230993099309934,0.058200480975353144
21.775377537753776,0.058156800812186785
22.319761976197622,0.05811343340413956
22.864146414641468,0.058070376511847946
23.40853085308531,0.0580276279119825
23.952915291529155,0.057985185397133106
24.497299729973,0.05794304677569496
25.041684168416843,0.057901209871755385
25.58606860686069,0.057859672524981524
26.130453045304534,0.05781843259050874
26.674837483748377,0.057777487938829905
27.219221922192222,0.057736836455685364
27.763606360636064,0.05769647604195386
28.30799079907991,0.05765640461354407
28.852375237523756,0.06440359535961813
29.396759675967598,0.06431550016597484
29.941144114411443,0.06422803574430641
30.48552855285529,0.06414119757821114
31.02991299129913,0.06405498118362528
31.574297429742977,0.06396938210859147
32.11868186818682,0.06388439593302896
32.66306630663067,0.06380001826850523
33.20745074507451,0.06371624475800952
33.75183518351835,0.06363307107572772
34.2962196219622,0.06355049292681908
34.840604060406044,0.06346850604719442
35.384988498849886,0.06338710620329598
35.929372937293735,0.0633062891918787
36.47375737573758,0.0632260508397933
37.01814181418142,0.06314638700377072
37.56252625262527,0.06306729357020821
38.10691069106911,0.06298876645495688
38.65129512951295,0.06291080160311086
39.1956795679568,0.06283339498879785
39.740064006400644,0.06275654261497128
40.284448444844486,0.06268024051320392
40.828832883288335,0.06260448474348294
41.37321732173218,0.06929649064499761
41.91760176017602,0.06917336174412947
42.46198619861987,0.06905111446071119
43.00637063706371,0.06892974248225786
43.55075507550755,0.06880923954148271
44.0951395139514,0.06868959941597351
44.639523952395244,0.06857081592787119
45.183908390839086,0.06845288294355091
45.728292829282935,0.0683357943733053
46.27267726772678,0.06821954417102999
46.81706170617062,0.06810412633391147
47.36144614461447,0.06798953490211705
47.90583058305831,0.06787576395848718
48.45021502150215,0.06776280762822982
48.994599459946,0.06765066007861718
49.538983898389844,0.06753931551868446
50.083368336833686,0.06742876819893087
50.627752775277536,0.06731901241102271
51.17213721372138,0.06721004248749864
51.71652165216522,0.06710185280147699
52.26090609060907,0.06699443776636521
52.80529052905291,0.06688779183557148
53.34967496749675,0.06678190950221816
53.894059405940595,0.06667678529885754
54.438443844384445,0.06657241379718946
54.98282828282829,0.06646878960778106
55.52721272127213,0.06636590737978844
56.07159715971598,0.06626376180068035
56.61598159815982,0.06616234759596391
57.16036603660366,0.06606165952891224
57.70475047504751,0.06596169240029404
58.24913491349135,0.0658624410481051
58.793519351935196,0.06576390034730177
59.337903790379045,0.06566606520953634
59.88228822882289,0.06556893058289426
60.42667266726673,0.06547249145163328
60.97105710571058,0.06537674283592446
61.51544154415442,0.06528167979159501
62.05982598259826,0.065187297409873
62.60421042104211,0.06509359081713392
63.148594859485954,0.06500055517464895
63.692979297929796,0.06490818567833515
64.23736373637364,0.06481647755850738
64.7817481748175,0.06472542607963201
65.32613261326134,0.06463502654008238
65.87051705170518,0.06454527427189606
66.41490149014902,0.06445616464053375
66.95928592859286,0.06436769304464
67.5036703670367,0.06427985491580564
68.04805480548056,0.06419264571833179
68.5924392439244,0.06410606094899578
69.13682368236825,0.06402009613681849
69.68120812081209,0.06393474684283354
70.22559255925593,0.06385000865985813
70.76997699769977,0.06376587721226534
71.31436143614361,0.06368234815575828
71.85874587458747,0.06359941717714576
72.40313031303131,0.06351707999411951
72.94751475147515,0.06343533235503312
73.491899189919,0.06335417003868248
74.03628362836284,0.06327358885408774
74.58066806680668,0.06319358464027702
75.12505250525054,0.06311415326607146
75.66943694369438,0.06303529062987195
76.21382138213822,0.0629569926594473
76.75820582058206,0.06287925531172396
77.3025902590259,0.0628020745725773
77.84697469746975,0.06272544645662424
78.3913591359136,0.06264936700701759
78.93574357435745,0.06257383229524158
79.48012801280129,0.06249883842090911
80.02451245124513,0.06242438151156031
80.56889688968897,0.06235045772246258
81.11328132813281,0.062277063236412064
81.65766576657667,0.0622041942635365
82.20205020502051,0.062131847041099614
82.74643464346435,0.06206001783330673
83.2908190819082,0.06198870293111191
83.83520352035204,0.06191789865202642
84.37958795879588,0.06184760133992858
84.92397239723974,0.06177780736487499
85.46835683568358,0.06170851312291305
86.01274127412742,0.06163971503589489
86.55712571257126,0.061571409551292616
87.1015101510151,0.061503593142014826
87.64589458945895,0.061436262306224544
88.1902790279028,0.06136941356715832
88.73466346634665,0.061303043472946774
89.27904790479049,0.061237148596436294
89.82343234323433,0.06117172553501211
90.36781678167817,0.06110677091042256
90.91220122012201,0.061042281368604664
91.45658565856587,0.06097825357951095
92.00097009700971,0.060914684236937446
92.54535453545355,0.06085157005835301
93.0897389738974,0.06078890778472981
93.63412341234124,0.06072669418037504
94.17850785078508,0.060664926032763813
94.72289228922894,0.06060360015237333
95.26727672767278,0.06054271337251813
95.81166116611662,0.06048226254918661
96.35604560456046,0.060422244560878635
96.9004300430043,0.060362656308444416
97.44481448144815,0.060303494714924404
97.989198919892,0.060244756725390466
98.53358335833585,0.06018643930678811
99.07796779677969,0.06012853944777988
99.62235223522353,0.06007105415858982
100.16673667366737,0.060013980470849174
100.71112111211121,0.059957315437443
101.25550555055507,0.05990105613235809
101.79988998899891,0.059845199650531825
102.34427442744276,0.05978974310770215
102.8886588658866,0.059734683640258704
103.43304330433044,0.059680018405094896
103.97742774277428,0.059625744579461105
104.52181218121814,0.05957185936081895
105.06619661966198,0.05951835996669654
105.61058105810582,0.05946524363454482
106.15496549654966,0.05941250762159491
106.6993499349935,0.059360149204716474
107.24373437343735,0.05930816568027711
107.78811881188119,0.059256554364002754
108.33250325032505,0.05920531259083904
108.87688768876889,0.05915443771481374
109.42127212721273,0.05910392710890005
109.96565656565657,0.05905377816488104
110.51004100410042,0.059003988293214876
111.05442544254426,0.058954554922901185
111.59880988098811,0.05890547550134824
112.14319431943196,0.05885674749424117
112.6875787578758,0.058808368385411106
113.23196319631964,0.05876033567670524
113.77634763476348,0.058712646887857836
114.32073207320732,0.058665299556362155
114.86511651165118,0.05861829123734329
115.40950095009502,0.058571619503431926
115.95388538853886,0.058525281944639004
116.4982698269827,0.05847927616823127
117.04265426542655,0.05843359979860774
117.58703870387039,0.05838825047717696
118.13142314231425,0.05834322586223532
118.67580758075809,0.058298523628846084
119.22019201920193,0.058254141468719295
119.76457645764577,0.05821007709009267
120.30896089608962,0.058166328217613174
120.85334533453346,0.0581228925922196
121.39772977297731,0.05807976797102588
121.94211421142116,0.05803695212720526
122.486498649865,0.057994442849875344
123.03088308830884,0.057952237943983895
123.57526752675268,0.05791033523019553
124.11965196519652,0.05786873254477916
124.66403640364038,0.05782742773949625
125.20842084208422,0.057786418681489926
125.75280528052807,0.05774570325317481
126.29718971897191,0.057705279352127686
126.84157415741575,0.057665144890978945
127.38595859585959,0.05762529779730477
127.93034303430345,0.05758573601352017
128.47472747274728,0.05754645749677268
129.01911191119112,0.057507460218836924
129.563496349635,0.05746874216600983
130.10788078807883,0.0574303013390067
130.65226522652267,0.05739213575285794
131.19664966496651,0.05735424343680659
131.74103410341036,0.05731662243420651
132.2854185418542,0.0572792708024214
132.82980298029804,0.05724218661272447
133.37418741874188,0.05720536795019882
133.91857185718573,0.057168812913638595
134.46295629562957,0.057132519615450794
135.0073407340734,0.05709648618155781
135.55172517251725,0.05706071075130065
136.09610961096112,0.05702519147734284
136.64049404940496,0.056989926525575094
137.1848784878488,0.05695491407502053
137.72926292629265,0.05692015231774068
138.2736473647365,0.05688563945874214
138.81803180318033,0.05685137371588387
139.36241624162417,0.05681735331978516
139.90680068006802,0.05678357651373428
140.45118511851186,0.056750041553597766
140.9955695569557,0.056716746707730345
141.53995399539954,0.05668369025688554
142.08433843384339,0.056650870494126884
142.62872287228723,0.05661828572473976
143.1731073107311,0.05658593426614391
143.71749174917494,0.05655381444780657
144.26187618761878,0.05652192461115617
144.80626062606262,0.056490263109496716
145.35064506450647,0.05645882830792273
145.8950295029503,0.05642761858323489
146.43941394139415,0.05639663232385613
146.983798379838,0.06313214206945357
147.52818281828183,0.06305315063130057
148.07256725672568,0.06297472478115959
148.61695169516952,0.06289686046935378
149.16133613361336,0.06961468985403083
149.70572057205723,0.0694892826093032
150.25010501050107,0.06936477329523616
150.79448944894492,0.06924115548254026
151.33887388738876,0.06911842278796056
151.8832583258326,0.06899656887394696
152.42764276427644,0.068875587448327
152.97202720272028,0.0687554722639809
153.51641164116413,0.07543538403052852
154.06079607960797,0.07526829992910747
154.6051805180518,0.07510241216955552
155.14956495649565,0.07493771218592384
155.6939493949395,0.07477419147359676
156.23833383338336,0.08136432749042419
156.7827182718272,0.08115479145467555
157.32710271027105,0.08094675572165183
157.8714871487149,0.08074020954900864
158.41587158715873,0.08731643139727069
158.96025602560258,0.08706427759566315
159.50464046404642,0.08681392924500969
160.04902490249026,0.08656537341806857
160.5934093409341,0.08631859728015862
161.13779377937794,0.08607358808849652
161.6821782178218,0.08583033319153877
162.22656265626563,0.08558882002832843
162.7709470947095,0.08534903612784644
163.31533153315334,0.0851109691083678
163.85971597159718,0.08487460667682202
164.40410041004102,0.08463993662815852
164.94848484848487,0.0844069468447163
165.4928692869287,0.0841756252955982
166.03725372537255,0.08394596003604977
166.5816381638164,0.08371793920684237
167.12602260226024,0.08349155103366082
167.67040704070408,0.0832667838264955
168.21479147914792,0.08304362597903853
168.75917591759176,0.08282206596808464
169.30356035603563,0.08260209235293603
169.84794479447947,0.08238369377481171
170.39232923292332,0.08216685895626083
170.93671367136716,0.08195157670058043
171.481098109811,0.08173783589123727
172.02548254825484,0.08152562549129383
172.56986698669868,0.08131493454283834
173.11425142514253,0.08110575216641892
173.65863586358637,0.08089806756048196
174.2030203020302,0.08069187000081415
174.74740474047405,0.08048714883998886
175.2917891789179,0.08028389350681626
175.83617361736174,0.08008209350579754
176.3805580558056,0.0798817384165828
176.92494249424945,0.07968281789343319
177.4693269326933,0.07948532166468651
178.01371137113713,0.07928923953222686
178.55809580958098,0.07909456137095808
179.10248024802482,0.07890127712828089
179.64686468646866,0.07870937682357379
180.1912491249125,0.07851885054767771
180.73563356335634,0.07832968846238436
181.2800180018002,0.07814188079992815
181.82440244024403,0.07795541786248182
182.36878687868787,0.07777029002165575
182.91317131713174,0.0775864877180007
183.45755575557558,0.07740400146051421
184.00194019401943,0.07722282182615053
184.54632463246327,0.077042939459334
185.0907090709071,0.07686434507147605
185.63509350935095,0.07668702944049541
186.1794779477948,0.07651098341034207
186.72386238623864,0.07633619789052437
187.26824682468248,0.07616266385563969
187.81263126312632,0.07599037234490831
188.35701570157016,0.07581931446171078
188.901400140014,0.07564948137312849
189.44578457845788,0.07548086430948756
189.99016901690172,0.07531345456390601
190.53455345534556,0.07514724349184417
191.0789378937894,0.0749822225106583
191.62332233223324,0.07481838309915735
192.16770677067709,0.0746557167971631
192.71209120912093,0.07449421520507309
193.25647564756477,0.0743338699834271
193.8008600860086,0.07417467285247636
194.34524452445245,0.07401661559175614
194.8896289628963,0.07385969003966114
195.43401340134014,0.08047461023042182
195.978397839784,0.0802714446751723
196.52278227822785,0.08006973380925612
197.0671667166717,0.07986946721692613
197.61155115511554,0.08642550809608993
198.15593559355938,0.08617973341037859
198.70032003200322,0.08593571850039926
199.24470447044706,0.0856934507659502
199.7890889088909,0.08545291769704855
200.33347334733475,0.08521410687328446
200.8778577857786,0.08497700596317964
201.42224222422243,0.09149552306786593
201.96662666266627,0.09121344647708879
202.51101110111014,0.09093338958796471
203.05539553955398,0.09065533793919173
203.59977997799783,0.09037927717301246
204.14416441644167,0.09010519303447276
204.6885488548855,0.08983307137068564
205.23293329332935,0.08956289813010046
205.7773177317732,0.0892946593617773
206.32170217021704,0.08902834121466668
206.86608660866088,0.08876392993689425
207.41047104710472,0.08850141187505063
207.95485548554856,0.08824077347348655
208.4992399239924,0.08798200127361276
209.04362436243628,0.08772508191320508
209.58800880088012,0.08747000212571443
210.13239323932396,0.08721674873958184
210.6767776777678,0.08696530867755817
211.22116211621164,0.08671566895602899
211.7655465546555,0.08646781668434406
212.30993099309933,0.08622173906415168
212.85431543154317,0.08597742338873793
213.398699869987,0.08573485704237042
213.94308430843085,0.08549402749964688
214.4874687468747,0.08525492232484844
215.03185318531854,0.08501752917129737
215.57623762376238,0.08478183578071968
216.12062206220625,0.08454782998261201
216.6650065006501,0.08431549969361332
217.20939093909394,0.08408483291688079
217.75377537753778,0.08385581774147043
218.29815981598162,0.083628442341722
218.84254425442546,0.0834026949766484
219.3869286928693,0.08317856398932938
219.93131313131315,0.08973594485392442
220.475697569757,0.08946646705065261
221.02008200820083,0.0891989187402297
221.56446644664467,0.08893328610725931
222.10885088508851,0.08866955543526502
222.65323532353239,0.08840771310598192
223.19761976197623,0.08814774559865356
223.74200420042007,0.08788963948933362
224.2863886388639,0.08763338145019291
224.83077307730775,0.08737895824883096
225.3751575157516,0.08712635674759295
225.91954195419544,0.08687556390289117
226.46392639263928,0.08662656676453151
227.00831083108312,0.08637935247504483
227.55269526952696,0.08613390826902295
228.0970797079708,0.08589022147245953
228.64146414641465,0.08564827950209562
229.18584858485852,0.08540806986476987
229.73023302330236,0.08516958015677345
230.2746174617462,0.08493279806320955
230.81900190019005,0.08469771135735746
231.3633863386339,0.08446430790004122
231.90777077707773,0.08423257563900287
232.45215521552157,0.08400250260827993
232.9965396539654,0.08377407692758773
233.54092409240926,0.08354728680170577
234.0853085308531,0.08332212051986873
234.62969296929694,0.08309856645516178
235.17407740774078,0.08287661306392015
235.71846184618465,0.08265624888513305
236.2628462846285,0.08243746253985193
236.80723072307234,0.08222024273060281
237.35161516151618,0.08200457824080298
237.89599959996002,0.08179045793418177
238.44038403840386,0.08157787075420554
238.9847684768477,0.08136680572350671
239.52915291529155,0.08115725194331695
240.0735373537354,0.08094919859290442
240.61792179217923,0.08074263492901498
241.16230623062307,0.08053755028531745
241.70669066906692,0.08033393407185285
242.2510751075108,0.08013177577448755
242.79545954595463,0.07993106495437036
243.33984398439847,0.07973179124739349
243.8842284228423,0.0795339443636574
244.42861286128615,0.08609978681299844
244.97299729973,0.08585634433008385
245.51738173817384,0.08561464492405423
246.06176617661768,0.08537467611427352
246.60615061506152,0.08513642550946854
247.15053505350537,0.08489988080708899
247.6949194919492,0.0846650297926724
248.23930393039305,0.08443186033921321
248.7836883688369,0.08420036040653667
249.32807280728076,0.0839705180406771
249.8724572457246,0.09052749776160185
250.41684168416845,0.09025235234616932
250.9612261226123,0.08997917700435709
251.50561056105613,0.0897079576302057
252.04999499949997,0.09620797417492351
252.59437943794381,0.09589215587851668
253.13876387638766,0.09557859887835415
253.6831483148315,0.09526728698328818
254.22753275327534,0.09495820411810146
254.77191719171918,0.09465133432267728
255.31630163016303,0.0943466617511751
255.8606860686069,0.09404417067121257
256.4050705070507,0.09374384546305306
256.94945494549455,0.09344567061879899
257.4938393839384,0.09314963074159124
258.03822382238224,0.09285571054481402
258.5826082608261,0.09256389485130546
259.12699269927,0.09227416859257398
259.6713771377138,0.09198651680802025
260.21576157615766,0.09170092464416446
260.7601460146015,0.09141737735387959
261.30453045304534,0.0911358602956297
261.8489148914892,0.09085635893271404
262.39329932993303,0.09057885883251629
262.93768376837687,0.0903033456657594
263.4820682068207,0.09002980520576566
264.02645264526456,0.08975822332772199
264.5708370837084,0.08948858600795068
265.11522152215224,0.08922087932318518
265.6596059605961,0.0889550894498512
266.2039903990399,0.08869120266335284
266.74837483748377,0.08842920533736395
267.2927592759276,0.08816908394312448
267.83714371437145,0.08791082504874187
268.3815281528153,0.08765441531849755
268.92591259125913,0.08739984151215818
269.470297029703,0.08714709048429214
270.0146814681468,0.086896149183590607
270.55906590659066,0.08664700465219369
271.1034503450345,0.08639964402502126
271.64783478347834,0.08615405452910871
272.19221922192224,0.08591022348294737
272.7366036603661,0.08566813829582968
273.2809880988099,0.08542778646719901
273.82537253725377,0.08518915558600418
274.3697569756976,0.08495223333005861
274.91414141414145,0.08471700746540402
275.4585258525853,0.08448346584567873
276.00291029102914,0.08425159641149046
276.547294729473,0.08402138718979354
277.0916791679168,0.08379282629327078
277.63606360636066,0.08356590191971958
278.1804480448045,0.08334060235144242
278.72483248324835,0.08311691595464198
279.2692169216922,0.08289483117882025
279.81360136013603,0.08267433655618216
280.3579857985799,0.08245542070104338
280.9023702370237,0.08223807230924246
281.44675467546756,0.08202228015755708
281.9911391139114,0.08180803310312446
282.53552355235524,0.08159532008286609
283.0799079907991,0.08138413011291637
283.6242924292429,0.08117445228805552
284.16867686768677,0.08096627578114636
284.7130613061306,0.08075958984257532
285.25744574457445,0.08055438379969734
285.80183018301835,0.08035064705628471
286.3462146214622,0.08014836909198005
286.89059905990604,0.0799475394617529
287.4349834983499,0.07974814779536045
287.9793679367937,0.07955018379681211
288.52375237523756,0.07935363724383776
289.0681368136814,0.07915849798735991
289.61252125212525,0.07896475595096973
290.1569056905691,0.07877240113040661
290.70129012901293,0.07858142359304164
291.2456745674568,0.07839181347736472
291.7900590059006,0.07820356099247532
292.33444344434446,0.07801665641757688
