time,count
0,0
13,0
13,1
28.7,1
28.7,2
41,2
41,3
146.6,3
146.6,4
149.1,4
149.1,5
153.5,5
153.5,6
155.7,6
155.7,7
158.2,7
158.2,8
195.1,8
195.1,9
197.1,9
197.1,10
200.9,10
200.9,11
219.7,11
219.7,12
244,12
244,13
249.7,13
249.7,14
251.7,14
251.7,15
309.9,15
309.9,16
322,16
322,17
331.9,17
331.9,18
341.3,18
341.3,19
345.2,19
345.2,20
360.7,20
360.7,21
365.7,21
365.7,22
419,22
419,23
433.4,23
433.4,24
437.9,24
437.9,25
447.4,25
447.4,26
450.4,26
450.4,27
455.8,27
455.8,28
460.4,28
460.4,29
461.8,29
461.8,30
467.6,30
467.6,31
476,31
476,32
490.5,32
490.5,33
506.6,33
506.6,34
555.3,34
555.3,35
566.4,35
566.4,36
568.9,36
568.9,37
574.5,37
574.5,38
582.3,38
582.3,39
592.6,39
592.6,40
596.6,40
596.6,41
613.8,41
613.8,42
634.3,42
634.3,43
643.8,43
643.8,44
653.1,44
653.1,45
671.1,45
671.1,46
682.5,46
682.5,47
691.8,47
691.8,48
695,48
695,49
700,49
700,50
718.5,50
718.5,51
723.2,51
723.2,52
727.3,52
727.3,53
757.5,53
757.5,54
790.9,54
790.9,55
799.1,55
799.1,56
818,56
818,57
819.5,57
819.5,58
826.2,58
826.2,59
848.1,59
848.1,60
852.9,60
852.9,61
857,61
857,62
888.2,62
888.2,63
891.2,63
891.2,64
909,64
909,65
919.3,65
919.3,66
930.9,66
930.9,67
940.3,67
940.3,68
950.3,68
950.3,69
956,69
956,70
957.2,70
957.2,71
976.7,71
976.7,72
979.7,72
979.7,73
985.9,73
985.9,74
990.8,74
990.8,75
994,75
994,76
1031.5,76
1031.5,77
1047.3,77
1047.3,78
1051.1,78
1051.1,79
1060.4,79
1060.4,80
1087.9,80
1087.9,81
1116.1,81
1116.1,82
1118.6,82
1118.6,83
1154.9,83
1154.9,84
1171,84
1171,85
1173.8,85
1173.8,86
1191.6,86
1191.6,87
1202.4,87
1202.4,88
1212.9,88
1212.9,89
1216.4,89
1216.4,90
1218.7,90
1218.7,91
1221.1,91
1221.1,92
1227.4,92
1227.4,93
1229.9,93
1229.9,94
1247.9,94
1247.9,95
1256.9,95
1256.9,96
1276.7,96
1276.7,97
1282.4,97
1282.4,98
1284.1,98
1284.1,99
1291.3,99
1291.3,100
1292.5,100
1292.5,101
1300.5,101
1300.5,102
1313.6,102
1313.6,103
1345.9,103
1345.9,104
1347.2,104
1347.2,105
1350.8,105
1350.8,106
1372.1,106
1372.1,107
1384.8,107
1384.8,108
1390.6,108
1390.6,109
1406.8,109
1406.8,110
1422.1,110
1422.1,111
1426.3,111
1426.3,112
1435.8,112
1435.8,113
1438,113
1438,114
1445.4,114
1445.4,115
1451.1,115
1451.1,116
1468.1,116
1468.1,117
1476.7,117
1476.7,118
1481.6,118
1481.6,119
1497.1,119
1497.1,120
1507.3,120
1507.3,121
1516.3,121
1516.3,122
1521.8,122
1521.8,123
1523,123
1523,124
1532.4,124
