r_times,cdf,ref
0,0,0
0.059840000000000004,0,0
0.059840000000000004,5.356186395286556e-4,5.353319057815846e-4
0.1835105841703586,5.356186395286556e-4,5.353319057815846e-4
0.1835105841703586,0.0010712372790573112,0.0010706638115631692
0.37800362919212294,0.0010712372790573112,0.0010706638115631692
0.37800362919212294,0.0016068559185859668,0.0016059957173447537
0.5640360675599173,0.0016068559185859668,0.0016059957173447537
0.5640360675599173,0.0021424745581146223,0.0021413276231263384
0.8849347071671252,0.0021424745581146223,0.0021413276231263384
0.8849347071671252,0.002678093197643278,0.0026766595289079227
1.1452386492154791,0.002678093197643278,0.0026766595289079227
1.1452386492154791,0.0032137118371719335,0.0032119914346895075
1.41206852666626,0.0032137118371719335,0.0032119914346895075
1.41206852666626,0.003749330476700589,0.003747323340471092
1.6564267951239955,0.003749330476700589,0.003747323340471092
1.6564267951239955,0.004284949116229245,0.004282655246252677
2.70081699853716,0.004284949116229245,0.004282655246252677
2.70081699853716,0.0048205677557579,0.004817987152034261
7.771503688218498,0.0048205677557579,0.004817987152034261
7.771503688218498,0.005356186395286556,0.0053533190578158455
8.320590794205494,0.005356186395286556,0.0053533190578158455
8.320590794205494,0.0058918050348152114,0.005888650963597431
8.956640867614313,0.0058918050348152114,0.005888650963597431
8.956640867614313,0.006427423674343867,0.006423982869379015
9.177246642818325,0.006427423674343867,0.006423982869379015
9.177246642818325,0.006963042313872523,0.006959314775160599
9.661758151223951,0.006963042313872523,0.006959314775160599
9.661758151223951,0.007498660953401178,0.007494646680942184
9.971874089858588,0.007498660953401178,0.007494646680942184
9.971874089858588,0.008034279592929834,0.008029978586723769
10.35843568095488,0.008034279592929834,0.008029978586723769
10.35843568095488,0.00856989823245849,0.008565310492505354
10.95763529513645,0.00856989823245849,0.008565310492505354
10.95763529513645,0.009105516871987145,0.009100642398286937
12.009969236429919,0.009105516871987145,0.009100642398286937
12.009969236429919,0.0096411355115158,0.009635974304068522
12.574824631890984,0.0096411355115158,0.009635974304068522
12.574824631890984,0.010176754151044456,0.010171306209850108
14.392710116312053,0.010176754151044456,0.010171306209850108
14.392710116312053,0.010712372790573112,0.010706638115631691
15.194298766039186,0.010712372790573112,0.010706638115631691
15.194298766039186,0.011247991430101767,0.011241970021413276
16.218712293862133,0.011247991430101767,0.011241970021413276
16.218712293862133,0.011783610069630423,0.011777301927194861
17.341750034179444,0.011783610069630423,0.011777301927194861
17.341750034179444,0.012319228709159078,0.012312633832976445
19.144237230272118,0.012319228709159078,0.012312633832976445
19.144237230272118,0.012854847348687734,0.01284796573875803
19.348730108857247,0.012854847348687734,0.01284796573875803
19.348730108857247,0.01339046598821639,0.013383297644539615
20.829223426622878,0.01339046598821639,0.013383297644539615
20.829223426622878,0.013926084627745045,0.013918629550321198
21.723054734286595,0.013926084627745045,0.013918629550321198
21.723054734286595,0.0144617032672737,0.014453961456102784
22.91913196440897,0.0144617032672737,0.014453961456102784
22.91913196440897,0.014997321906802356,0.014989293361884369
23.760143205802187,0.014997321906802356,0.014989293361884369
23.760143205802187,0.015532940546331012,0.015524625267665952
24.764346849666545,0.015532940546331012,0.015524625267665952
24.764346849666545,0.016068559185859668,0.016059957173447537
27.73983369827089,0.016068559185859668,0.016059957173447537
27.73983369827089,0.016604177825388325,0.016595289079229122
28.678964422185953,0.016604177825388325,0.016595289079229122
28.678964422185953,0.01713979646491698,0.017130620985010708
30.010727610500524,0.01713979646491698,0.017130620985010708
30.010727610500524,0.017675415104445636,0.017665952890792293
30.967514713901117,0.017675415104445636,0.017665952890792293
30.967514713901117,0.01821103374397429,0.018201284796573874
32.426852493774014,0.01821103374397429,0.018201284796573874
32.426852493774014,0.018746652383502947,0.01873661670235546
33.01226479616497,0.018746652383502947,0.01873661670235546
33.01226479616497,0.0192822710230316,0.019271948608137045
33.39549619271319,0.0192822710230316,0.019271948608137045
33.39549619271319,0.01981788966256026,0.01980728051391863
34.9841251026926,0.01981788966256026,0.01980728051391863
34.9841251026926,0.020353508302088912,0.020342612419700215
35.98252684532359,0.020353508302088912,0.020342612419700215
35.98252684532359,0.02088912694161757,0.0208779443254818
36.355034933908804,0.02088912694161757,0.0208779443254818
36.355034933908804,0.021424745581146223,0.021413276231263382
36.583187318684104,0.021424745581146223,0.021413276231263382
36.583187318684104,0.02196036422067488,0.021948608137044967
37.883437536438294,0.02196036422067488,0.021948608137044967
37.883437536438294,0.022495982860203535,0.022483940042826552
38.28132401011185,0.022495982860203535,0.022483940042826552
38.28132401011185,0.023031601499732192,0.023019271948608137
38.92295770666823,0.023031601499732192,0.023019271948608137
38.92295770666823,0.023567220139260846,0.023554603854389723
40.23339168181733,0.023567220139260846,0.023554603854389723
40.23339168181733,0.024102838778789503,0.024089935760171308
40.71278411419407,0.024102838778789503,0.024089935760171308
40.71278411419407,0.024638457418318157,0.02462526766595289
41.331390033894564,0.024638457418318157,0.02462526766595289
41.331390033894564,0.025174076057846814,0.025160599571734475
41.94146748057302,0.025174076057846814,0.025160599571734475
41.94146748057302,0.025709694697375468,0.02569593147751606
42.292849894347285,0.025709694697375468,0.02569593147751606
42.292849894347285,0.026245313336904125,0.026231263383297645
42.95795562965856,0.026245313336904125,0.026231263383297645
42.95795562965856,0.02678093197643278,0.02676659528907923
43.5061410686413,0.02678093197643278,0.02676659528907923
43.5061410686413,0.027316550615961437,0.027301927194860815
44.07255331843303,0.027316550615961437,0.027301927194860815
44.07255331843303,0.02785216925549009,0.027837259100642397
44.69155258829292,0.02785216925549009,0.027837259100642397
44.69155258829292,0.028387787895018748,0.028372591006423982
45.142760863833274,0.028387787895018748,0.028372591006423982
45.142760863833274,0.0289234065345474,0.028907922912205567
46.670462450688916,0.0289234065345474,0.028907922912205567
46.670462450688916,0.02945902517407606,0.029443254817987152
47.81962054090494,0.02945902517407606,0.029443254817987152
47.81962054090494,0.029994643813604713,0.029978586723768737
48.67506460302437,0.029994643813604713,0.029978586723768737
48.67506460302437,0.03053026245313337,0.030513918629550323
49.840679608269085,0.03053026245313337,0.030513918629550323
49.840679608269085,0.031065881092662024,0.031049250535331904
50.882936160468645,0.031065881092662024,0.031049250535331904
50.882936160468645,0.03160149973219068,0.03158458244111349
52.91387670584502,0.03160149973219068,0.03158458244111349
52.91387670584502,0.032137118371719335,0.032119914346895075
54.622232737825215,0.032137118371719335,0.032119914346895075
54.622232737825215,0.03267273701124799,0.032655246252676656
55.49428578271653,0.03267273701124799,0.032655246252676656
55.49428578271653,0.03320835565077665,0.033190578158458245
56.318458471924885,0.03320835565077665,0.033190578158458245
