time,lambda
0,0.0199
0.6350935093509351,0.0199
1.2701870187018702,0.0199
1.9052805280528053,0.0199
2.5403740374037405,0.0199
3.1754675467546756,0.0199
3.8105610561056107,0.0199
4.445654565456546,0.0199
5.080748074807481,0.0199
5.715841584158416,0.0199
6.350935093509351,0.0199
6.986028602860286,0.0199
7.621122112211221,0.0199
8.256215621562156,0.0199
8.891309130913092,0.0199
9.526402640264028,0.0199
10.161496149614962,0.0199
10.796589658965896,0.0199
11.431683168316832,0.0199
12.066776677667768,0.0199
12.701870187018702,0.0199
13.336963696369637,0.0199
13.972057205720573,0.0199
14.607150715071509,0.0199
15.242244224422443,0.0199
15.877337733773377,0.0199
16.51243124312431,0.0199
17.14752475247525,0.0199
17.782618261826183,0.0199
18.417711771177117,0.0199
19.052805280528055,0.0199
19.68789878987899,0.0199
20.322992299229924,0.0199
20.958085808580858,0.0199
21.593179317931792,0.0199
22.22827282728273,0.0199
22.863366336633664,0.0199
23.4984598459846,0.0199
24.133553355335536,0.0199
24.76864686468647,0.0199
25.403740374037405,0.0199
26.03883388338834,0.0199
26.673927392739273,0.0199
27.30902090209021,0.0199
27.944114411441145,0.0199
28.57920792079208,0.0199
29.214301430143017,0.0199
29.84939493949395,0.0199
30.484488448844886,0.0199
31.11958195819582,0.0199
31.754675467546754,0.0199
32.38976897689769,0.055655486246468204
33.02486248624862,0.0545357205025192
33.65995599559956,0.05345102281253759
34.2950495049505,0.05240029493931107
34.93014301430143,0.05138247303946558
35.565236523652366,0.050396526586342624
36.200330033003304,0.04944145732660937
36.835423542354235,0.04851629826954478
37.47051705170517,0.047620112707978585
38.10561056105611,0.0467519932698919
38.74070407040704,0.04591106099971912
39.37579757975798,0.045096464468420916
40.01089108910891,0.04430737891142747
40.64598459845985,0.04354300539357887
41.281078107810785,0.04280257000021748
41.916171617161716,0.042085323053613004
42.551265126512654,0.04139053835392704
43.186358635863584,0.04071751244394863
43.82145214521452,0.04006556389685627
44.45654565456546,0.03943403262628531
45.09163916391639,0.0388222792180022
45.72673267326733,0.038229684282508905
46.361826182618266,0.03765564782792198
46.9969196919692,0.03709958865249143
47.632013201320134,0.03656094375614419
48.26710671067107,0.03603916777045656
48.902200220022,0.03553373240647831
49.53729372937294,0.03504412591984944
50.17238723872387,0.03456985259266815
50.80748074807481,0.03411043223158512
51.44257425742575,0.03366539968161639
52.07766776677668,0.03323430435518202
52.712761276127615,0.032816709775894265
53.347854785478546,0.03241219313663289
53.982948294829484,0.03202034487146046
54.61804180418042,0.03164076824094407
55.25313531353135,0.031273078930463716
55.88822882288229,0.030916904661100524
56.52332233223323,0.030571884812710934
57.15841584158416,0.0655151398589891
57.793509350935096,0.06408659625962512
58.428602860286034,0.0627027908068851
59.063696369636965,0.06136232242224106
59.6987898789879,0.06006383390517941
60.33388338833883,0.05880601055905949
60.96897689768977,0.05758757886000641
61.60407040704071,0.05640730516749074
62.23916391639164,0.055263994475289305
62.87425742574258,0.05415648920156246
63.50935093509351,0.053083668016823085
64.14444444444445,0.052044444708610194
64.77953795379538,0.05103776708171817
65.41463146314632,0.05006261589286767
66.04972497249724,0.049118003818739875
66.68481848184818,0.048202974456329
67.31991199119912,0.04731660135460138
67.95500550055006,0.046457987076480044
68.590099009901,0.04562626229020559
69.22519251925193,0.044820584889153185
69.86028602860286,0.044040139139214514
70.4953795379538,0.043284134852881385
71.13047304730473,0.04255180658919494
71.76556655665567,0.041842412878750165
72.40066006600661,0.0411552354729713
73.03575357535753,0.04048957861689781
73.67084708470847,0.03984476834474483
74.30594059405941,0.039220151797524756
74.94103410341035,0.03861509656203904
75.57612761276128,0.03802899003057104
76.21122112211222,0.03746123878063154
76.84631463146314,0.03691126797412903
77.48140814081408,0.03637852077535619
78.11650165016502,0.03586245778720375
78.75159515951596,0.03536255650503035
79.3866886688669,0.03487831078763588
80.02178217821782,0.0344092303448025
80.65687568756876,0.03395484024088438
81.2919691969197,0.0335146804139439
81.92706270627063,0.03308830520994695
82.56215621562157,0.0326752829315462
83.1972497249725,0.032275195400995146
83.83234323432343,0.03188763753675051
84.46743674367437,0.0315122169433344
85.10253025302531,0.06670261436018445
85.73762376237624,0.06523688225052904
86.37271727172717,0.0638170529317037
87.0078107810781,0.06244168885165362
87.64290429042904,0.06110939747859126
88.27799779977998,0.059818829891082545
88.91309130913092,0.05856867941228777
89.54818481848186,0.057357680286974425
90.18327832783278,0.05618460639996246
90.81837183718372,0.055048270034704264
91.45346534653466,0.05394752067074284
92.0885588558856,0.05288124381883009
92.72365236523653,0.051848359892526216
93.35874587458746,0.050847823115137594
93.9938393839384,0.049878620460886244
94.62893289328933,0.04893977062923935
95.26402640264027,0.04803032305135972
95.8991199119912,0.04714935692767168
96.53421342134214,0.046295980295567835
97.16930693069307,0.04546932912631269
97.804400440044,0.04466856645022879
98.43949394939494,0.04389288150927989
99.07458745874588,0.04314148893619264
99.70968096809682,0.04241362795928622
100.34477447744774,0.04170856163220443
100.97986798679868,0.04102557608777052
101.61496149614962,0.040363979815209394
102.25005500550056,0.03972310296000514
102.8851485148515,0.03910229664568518
103.52024202420242,0.038500932316844344
104.15533553355336,0.03791840110274364
104.7904290429043,0.037354113200839395
105.42552255225523,0.03680749727961867
106.06061606160617,0.03627799990013615
106.69570957095709,0.03576508495566706
107.33080308030803,0.03526823312890855
107.96589658965897,0.03478694136618013
108.6009900990099,0.03432072236809078
109.23608360836084,0.03386910409615685
109.87117711771178,0.033431629294871514
110.5062706270627,0.033007855028741644
111.14136413641364,0.032597352233823436
111.77645764576458,0.03219970528330282
112.41155115511552,0.031814511566680616
113.04664466446646,0.03144138108213655
113.68173817381738,0.03107993604165933
114.31683168316832,0.030729810488542914
114.95192519251925,0.030390649926861895
115.58701870187019,0.030062110962550605
116.22211221122113,0.02974386095572272
116.85720572057207,0.02943557768387925
117.49229922992299,0.029136949015663972
118.12739273927393,0.028847672594835942
118.76248624862487,0.028567455534139186
119.3975797579758,0.028296014118759497
120.03267326732674,0.02803307351906823
120.66776677667767,0.027778367512362172
121.3028602860286,0.02753163821331774
121.93795379537954,0.027292635812886684
122.57304730473048,0.02706111832536884
123.20814081408142,0.026836851343405882
123.84323432343234,0.026619607800648027
124.47832783278328,0.026409167741853375
125.11342134213422,0.026205318100187117
125.74851485148515,0.02600785248149514
126.38360836083609,0.025816570955333608
127.01870187018702,0.025631279852542897
127.65379537953795,0.025451791569161025
128.2888888888889,0.02527792437647796
128.92398239823981,0.025109502237038502
129.55907590759077,0.024946354626407482
130.1941694169417,0.02478831636051681
130.82926292629264,0.024635227428419487
131.46435643564357,0.024486932830281402
132.0994499449945,0.024343282420446703
132.73454345434544,0.024204130755417993
133.36963696369637,0.024069336946597384
134.00473047304732,0.023938764517639242
134.63982398239824,0.023812281266270347
135.2749174917492,0.02368975913043739
135.91001100110012,0.02357107405864646
136.54510451045104,0.02345610588436305
137.180198019802,0.02334473820434559
137.81529152915292,0.02323685826078925
138.45038503850387,0.023132356827160604
139.0854785478548,0.023031128097607764
139.72057205720571,0.022933069579833765
140.35566556655667,0.02283808199132496
140.9907590759076,0.022746069158829242
141.62585258525854,0.022656937920982306
142.26094609460947,0.02257059803398343
142.8960396039604,0.022486962080225215
143.53113311331134,0.022405945379784804
144.16622662266226,0.02232746590468698
144.80132013201322,0.022251444195852264
145.43641364136414,0.022177803282646024
146.07150715071506,0.02210646860494706
146.70660066006602,0.022037367937656798
147.34169416941694,0.05781214015767589
147.9767876787679,0.05662483380877808
148.61188118811882,0.05547471070409365
149.24697469746974,0.05436060636433588
149.8820682068207,0.05328139277858001
150.51716171617161,0.05223597726217231
151.15225522552257,0.08704605103915049
151.7873487348735,0.08494321716138388
152.42244224422444,0.08290623838974852
153.05753575357537,0.08093305231929218
153.6926292629263,0.07902166113404323
154.32772277227724,0.11303693522009377
154.96281628162816,0.11012013669477211
155.59790979097912,0.10729468446098563
156.23300330033004,0.14023584006252932
156.86809680968096,0.13646724492883414
157.50319031903192,0.13281667206742553
158.13828382838284,0.1292804253378956
158.7733773377338,0.12585492435302092
159.40847084708471,0.12253670085368482
160.04356435643564,0.1549816448423594
160.6786578657866,0.15075125072918455
161.3137513751375,0.146653341191347
161.94884488448847,0.1426837671679711
162.5839383938394,0.1388385095356187
163.2190319031903,0.13511367503899674
163.85412541254126,0.1315054923491057
164.4892189218922,0.12801030824483597
165.12431243124314,0.15961006298610148
165.75940594059406,0.15523471925455745
166.394499449945,0.15099639953087657
167.02959295929594,0.1468908125913553
167.66468646864686,0.14291380160188533
168.29977997799782,0.1747988974467291
168.93487348734874,0.16994788023665136
169.56996699669966,0.16524878384951278
170.20506050605061,0.16069685053339364
170.84015401540154,0.15628747153637962
171.4752475247525,0.1520161824402805
172.1103410341034,0.14787865864048727
172.74543454345434,0.14387071096738538
