time,count
3492.6,933
3508.1,933
3508.1,934
3515.9,934
3515.9,935
3518.4,935
3518.4,936
3523.2,936
3523.2,937
3524.7,937
3524.7,938
3527.8,938
3527.8,939
3529.5,939
3529.5,940
3531.5,940
3531.5,941
3532.9,941
3532.9,942
3535.1,942
3535.1,943
3536.3,943
3536.3,944
3539.8,944
3539.8,945
3542.8,945
3542.8,946
3553.7,946
3553.7,947
3570.9,947
3570.9,948
3574.5,948
3574.5,949
3576.2,949
3576.2,950
3578.5,950
3578.5,951
3582.5,951
3582.5,952
3584.1,952
3584.1,953
3586.3,953
3586.3,954
3587.2,954
3587.2,955
3588.7,955
3588.7,956
3589.5,956
3589.5,957
3590.4,957
3590.4,958
3591.4,958
3591.4,959
3592.4,959
3592.4,960
3593.2,960
3593.2,961
3594.7,961
3594.7,962
3595.6,962
3595.6,963
3596.6,963
3596.6,964
3597.4,964
3597.4,965
3598.1,965
3598.1,966
3599,966
3599,967
3599.8,967
3599.8,968
3601.4,968
3601.4,969
3602.2,969
3602.2,970
3603.5,970
3603.5,971
3605.7,971
3605.7,972
3610.2,972
3610.2,973
3615.8,973
3615.8,974
3618.8,974
3618.8,975
3621.1,975
3621.1,976
3625.6,976
3625.6,977
3628.7,977
3628.7,978
3630.4,978
3630.4,979
3632.4,979
3632.4,980
3634.5,980
3634.5,981
3636.1,981
3636.1,982
3638.4,982
3638.4,983
3640.9,983
3640.9,984
3647.2,984
3647.2,985
3651.6,985
3651.6,986
3674.7,986
3674.7,987
3696.3,987
3696.3,988
3702.5,988
3702.5,989
3705.6,989
3705.6,990
3709.6,990
3709.6,991
3722.6,991
3722.6,992
3728.2,992
3728.2,993
3740.7,993
3740.7,994
3743.4,994
3743.4,995
3749.4,995
3749.4,996
3764.5,996
3764.5,997
3772.5,997
3772.5,998
3777.5,998
3777.5,999
3782,999
3782,1000
3791.8,1000
3791.8,1001
3800.6,1001
3800.6,1002
3814.9,1002
3814.9,1003
3819.5,1003
3819.5,1004
3824,1004
3824,1005
3826.3,1005
3826.3,1006
3828.9,1006
3828.9,1007
3834.3,1007
3834.3,1008
3836.1,1008
3836.1,1009
3839.1,1009
3839.1,1010
3841.5,1010
3841.5,1011
3844.6,1011
3844.6,1012
3848.1,1012
3848.1,1013
3850.4,1013
3850.4,1014
3852.9,1014
3852.9,1015
3856.4,1015
3856.4,1016
3869.4,1016
3869.4,1017
3874.4,1017
3874.4,1018
3877.8,1018
3877.8,1019
3882.4,1019
3882.4,1020
3884.7,1020
3884.7,1021
3889.2,1021
3889.2,1022
3890.7,1022
3890.7,1023
3892.1,1023
3892.1,1024
3893.9,1024
3893.9,1025
3898.1,1025
3898.1,1026
3900.5,1026
3900.5,1027
3901.4,1027
3901.4,1028
3902,1028
3902,1029
3904.7,1029
3904.7,1030
3911.1,1030
3911.1,1031
3922.6,1031
3922.6,1032
3924.7,1032
3924.7,1033
3930.2,1033
3930.2,1034
3931.9,1034
3931.9,1035
3934.1,1035
3934.1,1036
3937,1036
3937,1037
3938.8,1037
3938.8,1038
3943.8,1038
3943.8,1039
3944.4,1039
3944.4,1040
3945.6,1040
3945.6,1041
3947.6,1041
3947.6,1042
3949.6,1042
3949.6,1043
3953.2,1043
3953.2,1044
